street_name,segment_id,total_segments,length_m,start_lat,start_lon,end_lat,end_lon
Funkackerstrasse,1,1,107.0,47.4059375,8.557269,47.406419,8.5560492
Unknown,1,1,289.4,47.3408727,8.4767086,47.3429965,8.4746324
Unknown,1,1,207.1,47.4086756,8.4478563,47.4082287,8.4504875
Unknown,1,1,317.5,47.4244368,8.5673199,47.4236752,8.5712559
Unknown,1,2,500.0,47.3580538,8.4554093,47.3599962,8.4573747
Unknown,2,2,26.8,47.3599962,8.4573747,47.360218,8.4573855
Gustav-Heinrich-Weg,1,1,443.6,47.3361889,8.5206248,47.337597,8.5247898
Gottlieb-Kramer-Weg,1,1,303.9,47.3892258,8.5554751,47.3871512,8.5578602
Rangierweg,1,1,215.4,47.3800146,8.5347813,47.3809065,8.5325308
Biberlinsburgweg,1,3,500.0,47.363704,8.5747407,47.3638536,8.5796642
Biberlinsburgweg,2,3,500.0,47.3638536,8.5796642,47.3651557,8.5814402
Biberlinsburgweg,3,3,255.7,47.3651557,8.5814402,47.3670157,8.5795288
Grabenwies,1,23,500.0,47.3948145,8.5365606,47.3985756,8.5340474
Grabenwies,2,23,500.0,47.3985756,8.5340474,47.4028403,8.5361492
Grabenwies,3,23,500.0,47.4028403,8.5361492,47.4060102,8.5377339
Grabenwies,4,23,500.0,47.4060102,8.5377339,47.4087654,8.539338
Grabenwies,5,23,500.0,47.4087654,8.539338,47.4044737,8.5379795
Grabenwies,6,23,500.0,47.4044737,8.5379795,47.3999784,8.5381691
Grabenwies,7,23,500.0,47.3999784,8.5381691,47.3954831,8.5383586
Grabenwies,8,23,500.0,47.3954831,8.5383586,47.3927403,8.5381191
Grabenwies,9,23,500.0,47.3927403,8.5381191,47.3965423,8.5346656
Grabenwies,10,23,500.0,47.3965423,8.5346656,47.3991093,8.5332775
Grabenwies,11,23,500.0,47.3991093,8.5332775,47.4028465,8.5369618
Grabenwies,12,23,500.0,47.4028465,8.5369618,47.4065835,8.5406466
Grabenwies,13,23,500.0,47.4065835,8.5406466,47.4103204,8.544332
Grabenwies,14,23,500.0,47.4103204,8.544332,47.410226,8.5417006
Grabenwies,15,23,500.0,47.410226,8.5417006,47.4066185,8.5380372
Grabenwies,16,23,500.0,47.4066185,8.5380372,47.4024766,8.535457
Grabenwies,17,23,500.0,47.4024766,8.535457,47.3982128,8.5355431
Grabenwies,18,23,500.0,47.3982128,8.5355431,47.3954734,8.5356089
Grabenwies,19,23,500.0,47.3954734,8.5356089,47.3994093,8.5345057
Grabenwies,20,23,500.0,47.3994093,8.5345057,47.4036792,8.5365845
Grabenwies,21,23,500.0,47.4036792,8.5365845,47.404893,8.5371871
Grabenwies,22,23,500.0,47.404893,8.5371871,47.4019034,8.5349125
Grabenwies,23,23,349.8,47.4019034,8.5349125,47.3990137,8.5331833
Schauenbergstrasse,1,2,500.0,47.41911,8.5064553,47.4149314,8.5062597
Schauenbergstrasse,2,2,300.5,47.4149314,8.5062597,47.412248,8.5062142
Unknown,1,1,129.5,47.3448609,8.4810507,47.3441084,8.4821624
Hermetschloostrasse,1,2,500.0,47.3935012,8.4733152,47.393774,8.4770372
Hermetschloostrasse,2,2,293.0,47.393774,8.4770372,47.3926867,8.480571
Hätzlergasse,1,1,265.0,47.3903662,8.4629923,47.3919212,8.4609983
Kurt-Früh-Weg,1,2,500.0,47.4210774,8.5595409,47.420047,8.5620302
Kurt-Früh-Weg,2,2,297.0,47.420047,8.5620302,47.4209729,8.5597954
Burenweg,1,1,367.5,47.3584591,8.5796255,47.3570412,8.5798108
Unknown,1,12,500.0,47.4055808,8.470292,47.4049045,8.4744223
Unknown,2,12,500.0,47.4049045,8.4744223,47.405373,8.4717397
Unknown,3,12,500.0,47.405373,8.4717397,47.4055158,8.4696101
Unknown,4,12,500.0,47.4055158,8.4696101,47.4069183,8.4636844
Unknown,5,12,500.0,47.4069183,8.4636844,47.4068092,8.4624671
Unknown,6,12,500.0,47.4068092,8.4624671,47.4058286,8.4689319
Unknown,7,12,500.0,47.4058286,8.4689319,47.4054524,8.4730644
Unknown,8,12,500.0,47.4054524,8.4730644,47.4047846,8.4763337
Unknown,9,12,500.0,47.4047846,8.4763337,47.404469,8.4761112
Unknown,10,12,500.0,47.404469,8.4761112,47.4057493,8.4700136
Unknown,11,12,500.0,47.4057493,8.4700136,47.405398,8.4720249
Unknown,12,12,301.1,47.405398,8.4720249,47.4055808,8.470292
Elias-Canetti-Strasse,1,1,165.1,47.4115129,8.5402853,47.4122312,8.5421996
Bellariarain,1,1,240.1,47.3502655,8.5300791,47.3485675,8.5308823
Beatenplatz,1,1,183.8,47.3758848,8.5409799,47.3761792,8.5416912
St. Jakobstrasse,1,1,352.7,47.3736006,8.5305495,47.3758959,8.5273621
Sonntagsteig,1,2,500.0,47.3820862,8.547326,47.3840148,8.5471655
Sonntagsteig,2,2,92.2,47.3840148,8.5471655,47.3836445,8.5482293
Unknown,1,1,161.5,47.4336458,8.5505029,47.4341553,8.5524926
Vogelsangstrasse,1,1,363.5,47.3817368,8.5505941,47.3845246,8.5483359
Elisabethenstrasse,1,1,273.1,47.3741455,8.5209901,47.3723534,8.5234626
Würzgrabenstrasse,1,1,477.0,47.3932679,8.4944873,47.3932679,8.4944873
Brunnackerweg,1,1,87.6,47.357713,8.5960392,47.3570107,8.5961135
Unknown,1,1,304.7,47.3844087,8.6257767,47.3842632,8.621767
Johannes-Ott-Weg,1,1,86.1,47.395398,8.5324734,47.3956822,8.5335195
Steinmühlegasse,1,1,54.4,47.3739315,8.5353026,47.3736573,8.5358984
Paradeplatz,1,1,214.5,47.3700636,8.5392006,47.3700636,8.5392006
Central,1,3,500.0,47.3768463,8.5433085,47.3769049,8.5443229
Central,2,3,500.0,47.3769049,8.5443229,47.3764701,8.5436053
Central,3,3,16.9,47.3764701,8.5436053,47.376323,8.5436533
Unknown,1,2,500.0,47.3416831,8.4725208,47.3449496,8.4687473
Unknown,2,2,114.4,47.3449496,8.4687473,47.3457918,8.4678825
Unknown,1,6,500.0,47.3372832,8.5015582,47.3380986,8.4977943
Unknown,2,6,500.0,47.3380986,8.4977943,47.3367203,8.4966197
Unknown,3,6,500.0,47.3367203,8.4966197,47.3352466,8.4944118
Unknown,4,6,500.0,47.3352466,8.4944118,47.3359232,8.4907593
Unknown,5,6,500.0,47.3359232,8.4907593,47.3340207,8.4896804
Unknown,6,6,40.2,47.3340207,8.4896804,47.3336863,8.4895262
Kempterstrasse,1,1,124.8,47.365464,8.5680101,47.3664462,8.56721
Rieterplatz,1,3,500.0,47.3518188,8.5269572,47.356234,8.5261687
Rieterplatz,2,3,500.0,47.356234,8.5261687,47.3607119,8.5256591
Rieterplatz,3,3,58.7,47.3607119,8.5256591,47.3612269,8.525511
Schneebeliweg,1,1,103.7,47.3841886,8.4821175,47.3847137,8.4831151
Unknown,1,1,196.1,47.4405529,8.502667,47.4405827,8.5000682
Hambergersteig,1,2,500.0,47.3516804,8.5631807,47.3512432,8.5620608
Hambergersteig,2,2,231.8,47.3512432,8.5620608,47.3516486,8.5631989
Sempersteig,1,1,91.6,47.3739553,8.5467328,47.3743823,8.5477208
Nägelistrasse,1,1,147.8,47.3754859,8.5552722,47.3744093,8.5564113
Unknown,1,1,79.5,47.390266,8.4484483,47.3899558,8.449387
Unknown,1,3,500.0,47.4316498,8.5777789,47.4276878,8.5806857
Unknown,2,3,500.0,47.4276878,8.5806857,47.4239706,8.5843375
Unknown,3,3,91.6,47.4239706,8.5843375,47.4231736,8.5844295
Unknown,1,8,500.0,47.348168,8.6158664,47.3458015,8.6183997
Unknown,2,8,500.0,47.3458015,8.6183997,47.3485407,8.6151268
Unknown,3,8,500.0,47.3485407,8.6151268,47.3445433,8.6181469
Unknown,4,8,500.0,47.3445433,8.6181469,47.3416025,8.6198627
Unknown,5,8,500.0,47.3416025,8.6198627,47.3457206,8.6176087
Unknown,6,8,500.0,47.3457206,8.6176087,47.3479381,8.6168011
Unknown,7,8,500.0,47.3479381,8.6168011,47.3457524,8.6175463
Unknown,8,8,354.8,47.3457524,8.6175463,47.3475943,8.6156768
Unknown,1,1,290.7,47.3619482,8.4625152,47.3641924,8.4618882
Mittelstrasse,1,2,500.0,47.3568297,8.548962,47.3579508,8.5529591
Mittelstrasse,2,2,182.7,47.3579508,8.5529591,47.3573857,8.5507514
In den Rütenen,1,1,135.1,47.3659093,8.4921573,47.3667079,8.4928635
Pfarrweg,1,1,27.8,47.4268294,8.5071426,47.4267546,8.5067906
Schoeckstrasse,1,1,70.8,47.3664235,8.5450161,47.3667931,8.5457416
Unknown,1,1,473.0,47.4039775,8.6195079,47.4052953,8.613727
Unknown,1,18,500.0,47.4072504,8.4678594,47.4062293,8.471302
Unknown,2,18,500.0,47.4062293,8.471302,47.4064786,8.4713931
Unknown,3,18,500.0,47.4064786,8.4713931,47.4079758,8.4651466
Unknown,4,18,500.0,47.4079758,8.4651466,47.4090106,8.461357
Unknown,5,18,500.0,47.4090106,8.461357,47.4115405,8.4558799
Unknown,6,18,500.0,47.4115405,8.4558799,47.4096181,8.4612194
Unknown,7,18,500.0,47.4096181,8.4612194,47.4078489,8.4672829
Unknown,8,18,500.0,47.4078489,8.4672829,47.4063118,8.4721486
Unknown,9,18,500.0,47.4063118,8.4721486,47.405906,8.4726742
Unknown,10,18,500.0,47.405906,8.4726742,47.4077881,8.466658
Unknown,11,18,500.0,47.4077881,8.466658,47.4066579,8.4700086
Unknown,12,18,500.0,47.4066579,8.4700086,47.4053268,8.4763319
Unknown,13,18,500.0,47.4053268,8.4763319,47.4060273,8.4734467
Unknown,14,18,500.0,47.4060273,8.4734467,47.407429,8.4681731
Unknown,15,18,500.0,47.407429,8.4681731,47.4077191,8.4660537
Unknown,16,18,500.0,47.4077191,8.4660537,47.4060118,8.472182
Unknown,17,18,500.0,47.4060118,8.472182,47.4056042,8.4749873
Unknown,18,18,445.6,47.4056042,8.4749873,47.4063003,8.4710815
Ankenweid,1,1,178.5,47.3301772,8.5152288,47.3286422,8.5154682
Unknown,1,2,500.0,47.4147353,8.5852639,47.4131337,8.5910306
Unknown,2,2,74.2,47.4131337,8.5910306,47.4129323,8.5919646
Sihlbrücke,1,1,70.1,47.3731777,8.5325174,47.373361,8.5316354
Stelzenstrasse,1,1,497.1,47.4246864,8.5529546,47.4256298,8.5571448
Unknown,1,1,143.5,47.3848185,8.5982338,47.3855713,8.5966907
Trichtisalweg,1,5,500.0,47.3501963,8.6067046,47.3522755,8.6109838
Trichtisalweg,2,5,500.0,47.3522755,8.6109838,47.3530184,8.6112795
Trichtisalweg,3,5,500.0,47.3530184,8.6112795,47.3530611,8.6049437
Trichtisalweg,4,5,500.0,47.3530611,8.6049437,47.3494718,8.6064041
Trichtisalweg,5,5,298.9,47.3494718,8.6064041,47.349812,8.6063056
Unknown,1,2,500.0,47.4146564,8.5929071,47.4175618,8.5979181
Unknown,2,2,40.7,47.4175618,8.5979181,47.4177977,8.5983287
Malergasse,1,1,231.7,47.374357,8.5430106,47.3746688,8.5458777
Frohbühlstrasse,1,1,86.4,47.4314878,8.5540726,47.4315243,8.5551556
Bülachstrasse,1,2,500.0,47.400468,8.5486073,47.4018191,8.5479942
Bülachstrasse,2,2,317.9,47.4018191,8.5479942,47.4005916,8.5486394
Ackerstrasse,1,1,464.7,47.3844745,8.5349506,47.3814619,8.5307425
Altweg,1,1,164.5,47.3711955,8.4931408,47.3715942,8.4910632
Freudwilerweg,1,1,121.6,47.380609,8.5538776,47.3814391,8.5549125
Kapfstrasse,1,1,308.3,47.3635185,8.5699506,47.3609901,8.5714543
Rümlangstrasse,1,1,273.6,47.4318711,8.5402033,47.4314239,8.543766
Bruneggweg,1,1,70.1,47.3551072,8.5272013,47.3547666,8.5276929
Unknown,1,2,500.0,47.4391204,8.6243916,47.4409543,8.618837
Unknown,2,2,34.1,47.4409543,8.618837,47.4411497,8.6185947
Unknown,1,1,246.9,47.3884471,8.6195708,47.3863988,8.619398
Lettenfussweg,1,1,111.6,47.3903028,8.5284185,47.3909332,8.5292537
Bürkliplatz,1,2,500.0,47.366595,8.5418477,47.3664174,8.5410621
Bürkliplatz,2,2,344.2,47.3664174,8.5410621,47.3663415,8.5408425
Waltersteig,1,1,57.3,47.3830439,8.5403647,47.3833141,8.5409753
Klusplatz,1,5,500.0,47.3648094,8.5703808,47.3631672,8.5645357
Klusplatz,2,5,500.0,47.3631672,8.5645357,47.3625568,8.5619162
Klusplatz,3,5,500.0,47.3625568,8.5619162,47.364641,8.5676345
Klusplatz,4,5,500.0,47.364641,8.5676345,47.3649603,8.5669715
Klusplatz,5,5,362.1,47.3649603,8.5669715,47.3649998,8.5702294
Unknown,1,1,81.8,47.4473966,8.625536,47.4480961,8.6257743
Stadtweg,1,1,340.2,47.3902312,8.5905986,47.3929422,8.5903153
Unknown,1,1,76.3,47.4253747,8.6157307,47.4254915,8.6167055
Unknown,1,2,500.0,47.4380413,8.5066189,47.4385117,8.5132097
Unknown,2,2,105.9,47.4385117,8.5132097,47.4386033,8.5146074
Engelbertstrasse,1,1,186.7,47.3978585,8.5884109,47.3991241,8.5896346
Stotzstrasse,1,1,307.4,47.3312806,8.513418,47.3316781,8.5102118
Unknown,1,2,500.0,47.4096515,8.4630714,47.4120538,8.4676675
Unknown,2,2,85.7,47.4120538,8.4676675,47.4122587,8.4687622
Unknown,1,2,500.0,47.3373215,8.6076305,47.3389206,8.6033904
Unknown,2,2,168.9,47.3389206,8.6033904,47.3402569,8.6031709
Pfingstweid,1,2,500.0,47.3883701,8.5138363,47.3891116,8.5145526
Pfingstweid,2,2,309.2,47.3891116,8.5145526,47.3883701,8.5138363
Unknown,1,2,500.0,47.4509497,8.4450561,47.4490867,8.4509157
Unknown,2,2,34.4,47.4490867,8.4509157,47.4490004,8.4513539
Brunnenhofweg,1,1,211.0,47.4012899,8.5344364,47.4000471,8.5364035
Unknown,1,1,151.1,47.4033077,8.4580527,47.4045252,8.4588081
Rudenzweg,1,1,459.6,47.384927,8.498788,47.3840532,8.4978571
Schürliweg,1,1,75.6,47.4177828,8.5027552,47.4182024,8.5019679
Unknown,1,1,177.6,47.4390876,8.62782,47.4392086,8.62971
Unterer Pfaffhauserweg,1,2,500.0,47.3757279,8.6076801,47.3724585,8.6032539
Unterer Pfaffhauserweg,2,2,127.8,47.3724585,8.6032539,47.3719166,8.6017957
Langackerstrasse,1,2,500.0,47.3984552,8.5378587,47.3978295,8.5384513
Langackerstrasse,2,2,220.7,47.3978295,8.5384513,47.3961829,8.5387548
Unknown,1,8,500.0,47.4064519,8.4477686,47.4035037,8.4480523
Unknown,2,8,500.0,47.4035037,8.4480523,47.4004871,8.4482024
Unknown,3,8,500.0,47.4004871,8.4482024,47.3980155,8.4479761
Unknown,4,8,500.0,47.3980155,8.4479761,47.4025121,8.4478725
Unknown,5,8,500.0,47.4025121,8.4478725,47.4048599,8.4478533
Unknown,6,8,500.0,47.4048599,8.4478533,47.4015755,8.4482666
Unknown,7,8,500.0,47.4015755,8.4482666,47.4060642,8.4478611
Unknown,8,8,388.6,47.4060642,8.4478611,47.4064519,8.4477686
Grünwaldstrasse,1,2,500.0,47.4129786,8.4886628,47.4168573,8.4855249
Grünwaldstrasse,2,2,204.7,47.4168573,8.4855249,47.4176791,8.4831198
Unknown,1,1,103.4,47.4393743,8.5603211,47.4388083,8.5592338
Unknown,1,1,316.1,47.35793,8.4462707,47.3584889,8.4478405
Im Hagenbrünneli,1,2,500.0,47.4156908,8.5129976,47.4134399,8.5105862
Im Hagenbrünneli,2,2,93.0,47.4134399,8.5105862,47.413644,8.5096622
Hanslinweg,1,5,500.0,47.3897413,8.5656696,47.3907563,8.567701
Hanslinweg,2,5,500.0,47.3907563,8.567701,47.3875378,8.5630759
Hanslinweg,3,5,500.0,47.3875378,8.5630759,47.389588,8.565384
Hanslinweg,4,5,500.0,47.389588,8.565384,47.3864673,8.5609087
Hanslinweg,5,5,108.9,47.3864673,8.5609087,47.3869516,8.5621609
Unknown,1,2,500.0,47.3294549,8.5916614,47.3317656,8.596874
Unknown,2,2,50.9,47.3317656,8.596874,47.3317596,8.5975443
Trichtisalweg,1,1,90.4,47.3497816,8.6028264,47.3499982,8.6017159
Risweg,1,2,500.0,47.3248516,8.5144475,47.3247885,8.5081146
Risweg,2,2,392.1,47.3247885,8.5081146,47.3235919,8.5053699
Unknown,1,1,179.7,47.4266939,8.6167047,47.4254851,8.6153671
Segetenweg,1,1,291.5,47.3506089,8.5933736,47.3520759,8.5910673
Unknown,1,2,500.0,47.4423429,8.6206842,47.4414058,8.6207402
Unknown,2,2,113.2,47.4414058,8.6207402,47.4423429,8.6206842
A3W,1,1,456.4,47.3402128,8.5229534,47.3438804,8.5205672
Veilchenstrasse,1,1,193.4,47.3662826,8.5625837,47.3653775,8.5647586
Langgrütweg,1,2,500.0,47.3755619,8.4868951,47.3722771,8.490953
Langgrütweg,2,2,364.6,47.3722771,8.490953,47.3691797,8.4918269
Unknown,1,1,224.5,47.4441266,8.5504567,47.4435735,8.5476883
Schwarzbächlistrasse,1,1,173.5,47.32136,8.5170702,47.322846,8.5165777
Notzenschürlistrasse,1,1,231.7,47.4107351,8.4882884,47.4118569,8.4905227
Unknown,1,1,169.8,47.4492707,8.4850758,47.4504414,8.4864155
Maria-Stader-Weg,1,1,226.7,47.4163943,8.5254148,47.4169939,8.5229992
Riedackerstrasse,1,3,500.0,47.4038619,8.5768707,47.4023581,8.5830925
Riedackerstrasse,2,3,500.0,47.4023581,8.5830925,47.4007313,8.589218
Riedackerstrasse,3,3,376.4,47.4007313,8.589218,47.3984372,8.5913987
Unknown,1,1,254.5,47.3291673,8.5447499,47.3312525,8.5434721
Schluhenweg,1,2,500.0,47.3281498,8.5293926,47.3272734,8.5237124
Schluhenweg,2,2,260.6,47.3272734,8.5237124,47.3250225,8.5228768
In der Looren,1,2,500.0,47.3641166,8.5920638,47.3646726,8.5985886
In der Looren,2,2,7.6,47.3646726,8.5985886,47.3646686,8.5986897
Meret-Oppenheim-Weg,1,3,500.0,47.4130953,8.5459681,47.4108086,8.54106
Meret-Oppenheim-Weg,2,3,500.0,47.4108086,8.54106,47.4106623,8.5346971
Meret-Oppenheim-Weg,3,3,477.3,47.4106623,8.5346971,47.4119344,8.5286766
Unknown,1,1,271.1,47.446471,8.4543201,47.4480282,8.4570769
Unknown,1,1,457.0,47.3928322,8.612969,47.3900917,8.6152992
Obstgartensteig,1,1,74.0,47.3827508,8.5424429,47.3827247,8.5414861
Bergliweg,1,1,110.7,47.3891929,8.4703043,47.3898708,8.4693016
Unknown,1,1,487.1,47.4375351,8.5730951,47.4341287,8.5763345
Unknown,1,1,382.4,47.4199937,8.5966648,47.4233118,8.5969999
Molkenstrasse,1,1,161.4,47.3761965,8.5278484,47.3772434,8.5267236
Strassburgstrasse,1,1,222.2,47.3731881,8.5279445,47.3719702,8.5294367
Mimosenstrasse,1,1,111.1,47.4029741,8.5452163,47.4023986,8.54642
Unknown,1,2,500.0,47.3275435,8.6137929,47.3279074,8.6142484
Unknown,2,2,472.9,47.3279074,8.6142484,47.3275435,8.6137929
Unknown,1,10,500.0,47.3186142,8.6319456,47.3210163,8.6268033
Unknown,2,10,500.0,47.3210163,8.6268033,47.3218267,8.6204367
Unknown,3,10,500.0,47.3218267,8.6204367,47.3209076,8.6147968
Unknown,4,10,500.0,47.3209076,8.6147968,47.3188636,8.6092121
Unknown,5,10,500.0,47.3188636,8.6092121,47.3187991,8.603027
Unknown,6,10,500.0,47.3187991,8.603027,47.3158799,8.5980693
Unknown,7,10,500.0,47.3158799,8.5980693,47.3187519,8.6029625
Unknown,8,10,500.0,47.3187519,8.6029625,47.3167367,8.5993353
Unknown,9,10,500.0,47.3167367,8.5993353,47.3184705,8.6013311
Unknown,10,10,437.7,47.3184705,8.6013311,47.3163814,8.5985544
Unknown,1,3,500.0,47.3255464,8.4517509,47.3282112,8.45638
Unknown,2,3,500.0,47.3282112,8.45638,47.3265175,8.4571104
Unknown,3,3,234.6,47.3265175,8.4571104,47.3247751,8.4574225
Unknown,1,2,500.0,47.3984431,8.4612787,47.3992363,8.458202
Unknown,2,2,301.0,47.3992363,8.458202,47.3984624,8.4549987
Unknown,1,1,272.5,47.3965465,8.6222465,47.3985999,8.6204229
Unknown,1,1,328.6,47.446262,8.492557,47.4436221,8.4941816
Unknown,1,1,315.3,47.4382844,8.5670371,47.4401718,8.5688435
Unknown,1,1,258.6,47.4222441,8.6139419,47.4211056,8.6169191
Imbisbühlsteig,1,5,500.0,47.4131469,8.4747783,47.4102345,8.4794914
Imbisbühlsteig,2,5,500.0,47.4102345,8.4794914,47.4079175,8.4849091
Imbisbühlsteig,3,5,500.0,47.4079175,8.4849091,47.4054731,8.4902183
Imbisbühlsteig,4,5,500.0,47.4054731,8.4902183,47.4037201,8.4962787
Imbisbühlsteig,5,5,54.1,47.4037201,8.4962787,47.4036608,8.4969758
Unknown,1,1,232.2,47.4421063,8.4958635,47.4434347,8.4935938
Unknown,1,2,500.0,47.4199087,8.6297781,47.4163016,8.6312795
Unknown,2,2,239.8,47.4163016,8.6312795,47.4145555,8.6330965
Unknown,1,2,500.0,47.3367098,8.5733144,47.3366981,8.5739339
Unknown,2,2,114.1,47.3366981,8.5739339,47.3367098,8.5733144
Unknown,1,1,115.7,47.4097691,8.4535725,47.4107433,8.4533808
Unknown,1,2,500.0,47.4185054,8.4525359,47.4182902,8.4587062
Unknown,2,2,174.5,47.4182902,8.4587062,47.4176529,8.4608175
Unknown,1,2,500.0,47.3658625,8.4464045,47.3616629,8.4445376
Unknown,2,2,399.2,47.3616629,8.4445376,47.3589049,8.4474805
Unknown,1,1,124.3,47.3335492,8.6135393,47.3328176,8.6123292
Hüttisstrasse,1,1,118.3,47.4128755,8.5480446,47.4139118,8.5477178
Bühlstrasse,1,3,500.0,47.3627426,8.5190279,47.3664233,8.5156107
Bühlstrasse,2,3,500.0,47.3664233,8.5156107,47.3700914,8.5118614
Bühlstrasse,3,3,163.8,47.3700914,8.5118614,47.3709981,8.5101869
Herostrasse,1,15,500.0,47.3973737,8.476369,47.395734,8.4824258
Herostrasse,2,15,500.0,47.395734,8.4824258,47.3942309,8.4885939
Herostrasse,3,15,500.0,47.3942309,8.4885939,47.3924056,8.4918596
Herostrasse,4,15,500.0,47.3924056,8.4918596,47.3943204,8.4858674
Herostrasse,5,15,500.0,47.3943204,8.4858674,47.396235,8.4798748
Herostrasse,6,15,500.0,47.396235,8.4798748,47.3976507,8.4754252
Herostrasse,7,15,500.0,47.3976507,8.4754252,47.3957572,8.481432
Herostrasse,8,15,500.0,47.3957572,8.481432,47.3938433,8.4874251
Herostrasse,9,15,500.0,47.3938433,8.4874251,47.392829,8.4927562
Herostrasse,10,15,500.0,47.392829,8.4927562,47.3934332,8.4987859
Herostrasse,11,15,500.0,47.3934332,8.4987859,47.3942775,8.4982605
Herostrasse,12,15,500.0,47.3942775,8.4982605,47.3953218,8.4918188
Herostrasse,13,15,500.0,47.3953218,8.4918188,47.3963657,8.4853768
Herostrasse,14,15,500.0,47.3963657,8.4853768,47.3974093,8.4789346
Herostrasse,15,15,250.9,47.3974093,8.4789346,47.3973737,8.476369
Unknown,1,2,500.0,47.3413498,8.5682627,47.3412262,8.5685636
Unknown,2,2,23.6,47.3412262,8.5685636,47.3412874,8.5682799
Giblenstrasse,1,2,500.0,47.4135887,8.4774995,47.4115447,8.4833631
Giblenstrasse,2,2,234.2,47.4115447,8.4833631,47.4106255,8.4860152
Leimbachsteg,1,1,45.4,47.332815,8.5193603,47.3330601,8.5188802
Unknown,1,2,500.0,47.4251628,8.6162057,47.4257161,8.6097561
Unknown,2,2,306.5,47.4257161,8.6097561,47.4264598,8.605885
Unknown,1,1,139.5,47.3198453,8.5830566,47.3188057,8.5840591
Bodenacker,1,1,204.3,47.4246258,8.5090891,47.4242402,8.5113917
Riedweg,1,1,439.3,47.415192,8.4742379,47.4161202,8.46952
Unknown,1,24,500.0,47.3996855,8.4317322,47.4019876,8.4372137
Unknown,2,24,500.0,47.4019876,8.4372137,47.4016533,8.443819
Unknown,3,24,500.0,47.4016533,8.443819,47.4013186,8.4504242
Unknown,4,24,500.0,47.4013186,8.4504242,47.4009836,8.4570294
Unknown,5,24,500.0,47.4009836,8.4570294,47.4006481,8.4636344
Unknown,6,24,500.0,47.4006481,8.4636344,47.4009484,8.4576039
Unknown,7,24,500.0,47.4009484,8.4576039,47.4013447,8.4510061
Unknown,8,24,500.0,47.4013447,8.4510061,47.4017407,8.4444083
Unknown,9,24,500.0,47.4017407,8.4444083,47.4021363,8.4378103
Unknown,10,24,500.0,47.4021363,8.4378103,47.4021054,8.4371729
Unknown,11,24,500.0,47.4021054,8.4371729,47.4017516,8.4406104
Unknown,12,24,500.0,47.4017516,8.4406104,47.4014932,8.447223
Unknown,13,24,500.0,47.4014932,8.447223,47.4012344,8.4538356
Unknown,14,24,500.0,47.4012344,8.4538356,47.4009753,8.4604481
Unknown,15,24,500.0,47.4009753,8.4604481,47.4003,8.4655354
Unknown,16,24,500.0,47.4003,8.4655354,47.4008105,8.459418
Unknown,17,24,500.0,47.4008105,8.459418,47.401298,8.4528335
Unknown,18,24,500.0,47.401298,8.4528335,47.4017853,8.4462489
Unknown,19,24,500.0,47.4017853,8.4462489,47.4022721,8.4396642
Unknown,20,24,500.0,47.4022721,8.4396642,47.402346,8.4401266
Unknown,21,24,500.0,47.402346,8.4401266,47.4022958,8.4467486
Unknown,22,24,500.0,47.4022958,8.4467486,47.4020914,8.4533547
Unknown,23,24,500.0,47.4020914,8.4533547,47.4017073,8.4599258
Unknown,24,24,275.4,47.4017073,8.4599258,47.4008613,8.4633532
Farenweg,1,1,174.7,47.3392805,8.5265884,47.3408222,8.5261912
Singlistrasse,1,2,500.0,47.4043045,8.4937901,47.4047655,8.4940403
Singlistrasse,2,2,54.6,47.4047655,8.4940403,47.4042973,8.4938339
Unknown,1,1,189.6,47.3189036,8.5799036,47.3176928,8.5812056
Unknown,1,2,500.0,47.3457956,8.5977602,47.3442355,8.5960295
Unknown,2,2,324.1,47.3442355,8.5960295,47.345801,8.5977032
Unknown,1,1,217.2,47.3999351,8.6225656,47.3999869,8.6232039
Büsiseeweg,1,1,285.0,47.4365087,8.5058368,47.4364489,8.502178
Pappelstrasse,1,1,431.3,47.364637,8.5082412,47.3649058,8.5026846
Unknown,1,2,500.0,47.3390886,8.5678895,47.337838,8.5708832
Unknown,2,2,321.8,47.337838,8.5708832,47.3401994,8.5728792
Unknown,1,3,500.0,47.4144413,8.593279,47.4148177,8.5922862
Unknown,2,3,500.0,47.4148177,8.5922862,47.412465,8.5979241
Unknown,3,3,354.5,47.412465,8.5979241,47.411031,8.6020277
Mühlackerweg,1,1,448.3,47.4269489,8.4967742,47.4277879,8.4912623
Sihlquai,1,1,452.2,47.3844146,8.5319003,47.3869575,8.5348945
Schönbühlstrasse,1,1,184.4,47.3704207,8.5592001,47.3697425,8.556985
Oscar-Bonomo-Weg,1,1,93.8,47.4121893,8.5525289,47.4130321,8.5524871
Unknown,1,1,452.1,47.4451726,8.5711676,47.4485801,8.5685511
Quellenstrasse,1,3,500.0,47.3854787,8.5268702,47.385623,8.5279593
Quellenstrasse,2,3,500.0,47.385623,8.5279593,47.3823122,8.5284736
Quellenstrasse,3,3,311.1,47.3823122,8.5284736,47.3848661,8.526864
Unknown,1,2,500.0,47.3484902,8.6169136,47.3500464,8.6230898
